Critic_Count,Critic_Score,Developer,EU_Sales,Genre,Global_Sales,JP_Sales,NA_Sales,Name,Other_Sales,Platform,Publisher,Rating,User_Count,User_Score,Year_of_Release
0.0,0.0,Microsoft Game Studios,1.69,Simulation,5.12,0.0,3.22,Microsoft Flight Simulator,0.2,PC,Microsoft Game Studios,E,0.0,0.0,1996.0
124.0,9.2,Harmonix Music Systems,0.65,Misc,7.32,0.0,5.82,Guitar Hero II,0.8500000000000001,PS2,RedOctane,T,332.0,8.3,2006.0
127.0,7.75,Lionhead Studios,1.25,Role-Playing,5.42,0.05,3.69,Fable III,0.43,X360,Microsoft Game Studios,M,1159.0,5.95,2010.0
197.0,8.433333333333335,Capcom,2.38,Action,8.66,1.2000000000000002,4.08,Resident Evil 5,0.99,PS3,Capcom,M,1787.0,7.366666666666667,2009.0
57.0,9.0,Nintendo,1.8,Action,5.08,0.95,1.85,The Legend of Zelda: Phantom Hourglass,0.48,DS,Nintendo,E,416.0,8.0,2007.0
156.0,8.020000000000001,EA Sports,7.479999999999999,Sports,11.799999999999999,0.09,1.8199999999999998,FIFA Soccer 11,2.4,PS3,Electronic Arts,E,514.0,7.083333333333333,2010.0
8.0,9.1,Capcom,1.16,Action,5.34,1.4,2.05,Resident Evil,0.73,PS,Virgin Interactive,M,266.0,9.0,1996.0
87.0,8.05,Rockstar Leeds,2.02,Action,6.0,0.19,2.48,Grand Theft Auto: Vice City Stories,1.31,PSP,Take-Two Interactive,M,217.0,7.95,2006.0
18.0,9.2,Neversoft Entertainment,2.1599999999999997,Sports,8.459999999999999,0.03,6.0,Tony Hawk's Pro Skater,0.28,PS,Activision,T,69.0,9.2,1999.0
0.0,0.0,Eidos Interactive,1.89,Strategy,5.01,0.0,2.79,Warzone 2100,0.33,PS,Eidos Interactive,T,0.0,0.0,1999.0
0.0,0.0,Sony Computer Entertainment,1.36,Platform,5.0,0.07,3.36,Spyro the Dragon,0.21,PS,Sony Computer Entertainment,RP,0.0,0.0,1998.0
189.0,8.299999999999999,"Neversoft Entertainment, BudCat",2.5600000000000005,Misc,16.37,0.04,11.14,Guitar Hero III: Legends of Rock,2.63,PS2,Activision,T,413.0,7.9,2007.0
34.0,6.8,Nintendo,1.17,Shooter,4.98,0.29,3.05,Link's Crossbow Training,0.46,Wii,Nintendo,T,47.0,7.1,2007.0
0.0,0.0,Nintendo,1.19,Role-Playing,4.93,1.54,1.83,Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,0.37,DS,Nintendo,E,0.0,0.0,2007.0
189.0,9.133333333333333,Bethesda Game Studios,3.0,Role-Playing,9.85,0.16,5.569999999999999,Fallout 3,1.12,X360,Bethesda Softworks,M,6015.0,8.133333333333333,2008.0
66.0,8.8,"Naughty Dog, SCE/WWS",1.72,Action,4.92,0.12,2.31,Uncharted: Drake's Fortune,0.77,PS3,Sony Computer Entertainment,T,2306.0,8.1,2007.0
169.0,7.916666666666667,EA Sports,0.4,Sports,8.8,0.02,7.510000000000001,Madden NFL 06,0.8600000000000001,PS2,Electronic Arts,E,245.0,7.05,2005.0
0.0,0.0,Nintendo,0.99,Racing,4.88,0.89,2.91,Diddy Kong Racing,0.1,N64,Nintendo,E,0.0,0.0,1997.0
0.0,0.0,Capcom,0.0,Role-Playing,4.87,4.87,0.0,Monster Hunter Freedom 3,0.0,PSP,Capcom,T,0.0,0.0,2010.0
82.0,9.3,Blizzard Entertainment,1.68,Strategy,4.84,0.0,2.57,StarCraft II: Wings of Liberty,0.58,PC,Activision,T,3052.0,8.2,2010.0
101.0,9.2,SCE Santa Monica,1.62,Action,5.45,0.13,2.9800000000000004,God of War III,0.71,PS3,Sony Computer Entertainment,M,2633.0,8.7,2010.0
20.0,8.8,Naughty Dog,1.57,Racing,4.79,0.44,2.57,Crash Team Racing,0.21,PS,Sony Computer Entertainment,E,233.0,9.0,1999.0
14.0,6.2,Reflections Interactive,2.1,Action,4.73,0.02,2.36,Driver 2,0.25,PS,Atari,T,92.0,7.7,2000.0
0.0,0.0,Vivendi Games,2.97,Racing,7.040000000000001,0.0,3.1999999999999997,The Simpsons: Hit & Run,0.8900000000000001,PS2,Vivendi Games,E10+,0.0,0.0,2003.0
35.0,9.65,Neversoft Entertainment,1.88,Sports,6.619999999999999,0.02,4.49,Tony Hawk's Pro Skater 2,0.23,PS,Activision,T,321.0,7.6,2000.0
62.0,8.1,Stormfront Studios,2.4999999999999996,Action,6.65,0.08,3.33,The Lord of the Rings: The Two Towers,0.75,PS2,Electronic Arts,T,119.0,8.333333333333332,2002.0
31.0,8.85,Core Design Ltd.,2.04,Action,5.66,0.13,3.25,Tomb Raider,0.24,PS,Eidos Interactive,T,3699.0,8.55,1996.0
50.0,7.3,Nintendo,1.12,Simulation,4.62,1.32,1.82,Animal Crossing: City Folk,0.36,Wii,Nintendo,E,119.0,7.6,2008.0
78.0,8.6,Bluepoint Games,1.71,Action,4.62,0.08,2.07,Uncharted: The Nathan Drake Collection,0.76,PS4,Sony Computer Entertainment,T,1264.0,8.1,2015.0
30.0,9.5,Nintendo,1.4300000000000002,Action,7.3100000000000005,1.48,4.17,The Legend of Zelda: A Link to the Past,0.23,SNES,Nintendo,E,314.0,9.1,1991.0
80.0,9.6,Nintendo,1.5899999999999999,Action,6.39,1.03,3.52,The Legend of Zelda: The Wind Waker,0.27,GC,Nintendo,E,968.0,8.9,2002.0
74.0,8.6,Next Level Games,1.39,Action,4.59,1.11,1.8,Luigi's Mansion: Dark Moon,0.29,3DS,Nintendo,E,458.0,8.4,2013.0
83.0,9.1,Turn 10,1.97,Racing,4.57,0.06,2.08,Forza Motorsport 4,0.46,X360,Microsoft Game Studios,E,617.0,8.2,2011.0
0.0,0.0,Sega,3.58,Sports,7.99,0.49,3.08,Mario & Sonic at the Olympic Winter Games,0.85,Wii,Sega,T,0.0,0.0,2009.0
103.0,8.225,EA Tiburon,0.39,Sports,6.8999999999999995,0.01,6.3100000000000005,Madden NFL 2005,0.19,PS2,Electronic Arts,E,116.0,7.7,2004.0
0.0,0.0,Activision,0.24,Platform,4.5,0.0,4.21,Pitfall!,0.05,2600,Activision,T,0.0,0.0,1981.0
215.0,7.800000000000001,EA Sports,0.44,Sports,10.01,0.03,8.66,Madden NFL 07,0.93,PS2,Electronic Arts,E,266.0,7.411111111111111,2006.0
101.0,8.4,343 Industries,1.27,Shooter,4.48,0.03,2.78,Halo 5: Guardians,0.41,XOne,Microsoft Game Studios,T,2438.0,6.4,2015.0
68.0,7.7,Treyarch,2.41,Action,8.4,0.05,5.5600000000000005,Spider-Man: The Movie,0.37,PS2,Activision,E,63.0,7.566666666666666,2002.0
0.0,0.0,Enix Corporation,0.23,Role-Playing,5.93,5.3999999999999995,0.26,Dragon Quest VII: Warriors of Eden,0.03,PS,Enix Corporation,RP,0.0,0.0,2000.0
115.0,7.6000000000000005,Infinity Ward,2.8200000000000003,Shooter,7.02,0.15,3.1100000000000003,Call of Duty: Infinite Warfare,0.94,PS4,Activision,M,1859.0,3.1666666666666665,2016.0
75.0,9.4,SCE Santa Monica,1.29,Action,4.45,0.02,2.71,God of War,0.43,PS2,Sony Computer Entertainment,M,997.0,8.9,2005.0
88.0,8.1,Nintendo,1.18,Shooter,4.43,1.46,1.54,Splatoon,0.26,WiiU,Nintendo,E10+,1184.0,8.5,2015.0
61.0,7.7,Nintendo,1.11,Misc,4.42,0.46,2.52,Nintendo Land,0.33,WiiU,Nintendo,E10+,471.0,7.9,2012.0
113.0,9.16,Neversoft Entertainment,2.29,Sports,8.05,0.03,5.159999999999999,Tony Hawk's Pro Skater 3,0.5800000000000001,PS2,Activision,T,384.0,8.24,2001.0
62.0,7.94,Konami,3.12,Sports,5.529999999999999,1.3399999999999999,0.2,Winning Eleven: Pro Evolution Soccer 2007,0.88,PS2,Konami Digital Entertainment,E,92.0,7.9,2006.0
189.0,9.366666666666667,Bethesda Softworks,2.08,Role-Playing,7.73,0.27,4.52,The Elder Scrolls IV: Oblivion,0.8700000000000001,X360,Take-Two Interactive,M,4167.0,8.266666666666666,2006.0
0.0,0.0,Nintendo,0.5,Adventure,4.38,1.61,2.19,Zelda II: The Adventure of Link,0.08,NES,Nintendo,E,0.0,0.0,1987.0
236.0,7.75,EA Canada,5.67,Racing,13.77,0.18000000000000002,6.23,Need for Speed: Most Wanted,1.69,PS2,Electronic Arts,T,1542.0,8.377777777777778,2005.0
111.0,6.119999999999999,"Ubisoft Paris, Ubisoft Montpellier",1.78,Misc,6.24,0.01,3.87,Michael Jackson: The Experience,0.6000000000000001,Wii,Ubisoft,E10+,106.0,7.016666666666667,2010.0
70.0,8.6,Insomniac Games,1.72,Shooter,4.34,0.14,1.74,Resistance: Fall of Man,0.75,PS3,Sony Computer Entertainment,M,715.0,8.1,2006.0
72.0,4.3999999999999995,Sega,1.93,Platform,7.02,0.3,3.88,Sonic the Hedgehog,0.9,GEN,Sega,T,807.0,4.2,1991.0
64.0,8.7,Square Enix,0.9299999999999999,Role-Playing,5.5600000000000005,1.5599999999999998,2.72,Kingdom Hearts II,0.35,PS2,Square Enix,E10+,766.0,9.0,2005.0
83.0,9.3,Nintendo,1.16,Platform,4.32,0.73,2.11,Super Mario 3D World,0.32,WiiU,Nintendo,E,1607.0,9.0,2013.0
0.0,0.0,Atari,0.69,Shooter,5.459999999999999,0.0,4.64,Asteroids,0.12000000000000001,2600,Atari,E,0.0,0.0,1980.0
95.0,8.9,Lionhead Studios,1.24,Role-Playing,4.27,0.11,2.51,Fable II,0.41,X360,Microsoft Game Studios,M,2423.0,6.5,2008.0
19.0,7.550000000000001,Mass Media,1.1800000000000002,Misc,6.0600000000000005,0.05,4.73,Namco Museum,0.09000000000000001,GBA,Namco Bandai Games,E,11.0,6.65,2001.0
177.0,9.133333333333333,Rocksteady Studios,2.54,Action,8.030000000000001,0.09000000000000001,4.44,Batman: Arkham Asylum,0.97,PS3,Eidos Interactive,T,3938.0,8.766666666666667,2009.0
68.0,9.1,KCEJ,0.0,Action,4.23,0.83,1.46,Metal Gear Solid 3: Snake Eater,1.93,PS2,Konami Digital Entertainment,M,955.0,9.3,2004.0
136.0,8.0,Ubisoft Montreal,3.9599999999999995,Action,9.15,0.14,3.8000000000000003,Assassin's Creed: Revelations,1.25,PS3,Ubisoft,M,1948.0,7.366666666666667,2011.0
59.0,8.5,Ready at Dawn,1.01,Platform,4.21,0.0,2.45,Daxter,0.75,PSP,Sony Computer Entertainment,E10+,109.0,8.7,2006.0
0.0,0.0,Activision,2.27,Strategy,4.21,0.0,1.7,Warcraft II: Tides of Darkness,0.23,PC,Activision,T,0.0,0.0,1995.0
88.0,7.8999999999999995,EA Canada,2.9299999999999997,Sports,5.06,0.04,1.2200000000000002,FIFA Soccer 06,0.86,PS2,Electronic Arts,E,89.0,7.666666666666667,2005.0
32.0,8.0,"SCEE, Zoe Mode",2.3,Misc,4.2,0.2,0.88,EyeToy Play,0.83,PS2,Sony Computer Entertainment,E,22.0,7.5,2003.0
67.0,8.0,Polyphony Digital,1.82,Racing,4.19,0.57,1.28,Gran Turismo 5 Prologue,0.52,PS3,Sony Computer Entertainment,E,120.0,7.1,2007.0
92.0,6.074999999999999,Palcom,1.1700000000000002,Action,6.659999999999999,0.31,4.9799999999999995,Teenage Mutant Ninja Turtles,0.2,NES,Palcom,RP,56.0,8.475,1989.0
161.0,9.266666666666667,Capcom,1.79,Fighting,7.2299999999999995,0.73,3.9199999999999995,Street Fighter IV,0.8,PS3,Capcom,T,974.0,7.533333333333334,2009.0
0.0,0.0,Nintendo,0.48,Racing,4.16,1.57,2.04,Excitebike,0.07,NES,Nintendo,E,0.0,0.0,1984.0
0.0,0.0,Hasbro Interactive,0.39,Action,6.36,0.0,5.85,Frogger,0.13,PS,Hasbro Interactive,E,0.0,0.0,1997.0
54.0,9.299999999999999,EA Sports,0.31999999999999995,Sports,5.279999999999999,0.01,4.36,Madden NFL 2003,0.6000000000000001,PS2,Electronic Arts,E,98.0,8.166666666666666,2002.0
48.0,9.149999999999999,Valve Software,0.23,Shooter,4.72,0.09,4.32,Half-Life,0.08,PC,Vivendi Games,M,3255.0,8.85,1997.0
0.0,0.0,Nintendo,1.06,Platform,7.03,2.38,3.4,Super Mario World 2: Yoshi's Island,0.18,SNES,Nintendo,E,0.0,0.0,1995.0
0.0,0.0,Electronic Arts,3.53,Sports,6.37,0.03,1.55,FIFA Soccer 07,1.26,PS2,Electronic Arts,E,0.0,0.0,2006.0
0.0,0.0,Capcom,0.51,Fighting,4.1,2.1,1.42,Street Fighter II Turbo,0.07,SNES,Capcom,T,0.0,0.0,1992.0
46.0,9.1,Blizzard Entertainment,1.52,Role-Playing,4.09,0.0,2.57,World of Warcraft: The Burning Crusade,0.0,PC,Activision,T,785.0,7.9,2007.0
122.0,8.766666666666667,EA DICE,3.16,Shooter,6.71,0.21,2.4899999999999998,Battlefield 1,0.8400000000000001,PS4,Electronic Arts,M,2386.0,8.066666666666668,2016.0
70.0,9.3,SCE Santa Monica,0.04,Action,4.07,0.04,2.32,God of War II,1.67,PS2,Sony Computer Entertainment,M,709.0,8.9,2007.0
19.0,8.9,Konami,2.59,Sports,4.5,0.92,0.18,World Soccer Winning Eleven 9,0.8,PS2,Konami Digital Entertainment,E,32.0,8.05,2005.0
177.0,8.333333333333334,Obsidian Entertainment,2.5100000000000002,Role-Playing,8.33,0.14,4.77,Fallout: New Vegas,0.93,X360,Bethesda Softworks,M,4015.0,8.166666666666666,2010.0
66.0,9.0,Turn 10,1.27,Racing,4.05,0.03,2.35,Forza Motorsport 2,0.41,X360,Microsoft Game Studios,E,381.0,8.3,2007.0
38.0,5.199999999999999,Cat Daddy Games,2.1,Misc,6.08,0.05,3.33,Carnival Games,0.61,Wii,Take-Two Interactive,E,48.0,4.65,2007.0
128.0,7.425,Ubisoft Montreal,3.96,Action,9.19,0.22000000000000003,3.8,Watch Dogs,1.2000000000000002,PS4,Ubisoft,M,7873.0,5.55,2014.0
0.0,0.0,Sony Computer Entertainment,1.55,Misc,4.05,0.16,2.28,Namco Museum Vol.3,0.06,PS,Sony Computer Entertainment,RP,0.0,0.0,1996.0
25.0,8.5,Namco,1.51,Fighting,4.05,0.51,1.68,Tekken Tag Tournament,0.35,PS2,Namco Bandai Games,T,117.0,8.5,2000.0
115.0,8.233333333333333,Ubisoft Montreal,4.36,Shooter,8.49,0.19,2.87,Far Cry 4,1.08,PS4,Ubisoft,M,3322.0,7.24,2014.0
0.0,0.0,Nintendo,0.58,Shooter,4.03,0.64,2.78,Star Fox 64,0.04,N64,Nintendo,E,0.0,0.0,1997.0
0.0,0.0,Nintendo,0.6100000000000001,Sports,6.13,3.38,2.05,Golf,0.08,NES,Nintendo,E,0.0,0.0,1984.0
131.0,8.9,Valve Software,1.19,Shooter,4.33,0.05,2.67,Left 4 Dead 2,0.42,X360,Electronic Arts,M,3211.0,8.55,2009.0
124.0,9.2,CD Projekt Red Studio,3.09,Role-Playing,6.0,0.23,1.92,The Witcher 3: Wild Hunt,0.75,PS4,Namco Bandai Games,M,24807.0,9.233333333333333,2015.0
109.0,7.066666666666666,"Ubisoft, Ubisoft Montreal",3.3,Action,8.01,0.08,3.64,Assassin's Creed: Unity,0.99,PS4,Ubisoft,M,4518.0,4.0,2014.0
119.0,8.066666666666666,Rocksteady Studios,2.19,Action,5.57,0.1,2.5,Batman: Arkham Knight,0.79,PS4,Warner Bros. Interactive Entertainment,M,5340.0,5.566666666666666,2015.0
81.0,9.3,Nintendo,1.16,Action,3.95,0.37,2.03,The Legend of Zelda: Skyward Sword,0.38,Wii,Nintendo,E10+,1958.0,8.0,2011.0
65.0,8.4,Level 5,1.76,Puzzle,3.94,0.92,0.9,Professor Layton and the Diabolical Box,0.37,DS,Nintendo,E10+,72.0,8.8,2007.0
0.0,0.0,Nintendo,0.76,Platform,3.91,1.07,1.97,Donkey Kong Land,0.11,GB,Nintendo,E,0.0,0.0,1994.0
27.0,8.1,EA Canada,1.35,Sports,3.9,0.06,2.09,EA Sports Active,0.4,Wii,Electronic Arts,E,39.0,8.7,2009.0
99.0,8.75,Neversoft Entertainment,1.84,Sports,6.47,0.01,4.11,Tony Hawk's Underground,0.5,PS2,Activision,T,180.0,8.5,2003.0
80.0,8.6,Capcom,0.48,Role-Playing,3.89,2.62,0.68,Monster Hunter 4 Ultimate,0.11,3DS,Nintendo,T,348.0,8.7,2014.0
65.0,8.649999999999999,Visual Concepts,1.04,Sports,8.0,0.06,5.710000000000001,NBA 2K16,1.1700000000000002,PS4,Take-Two Interactive,E10+,581.0,5.28,2015.0
62.0,8.8,Namco,1.94,Fighting,3.87,0.31,0.93,Tekken 5,0.7,PS2,Namco Bandai Games,T,229.0,8.6,2005.0
0.0,0.0,Enix Corporation,0.0,Role-Playing,4.68,4.58,0.1,Dragon Warrior III,0.0,NES,Enix Corporation,RP,0.0,0.0,1988.0
9.0,8.4,Evolution Studios,1.6,Racing,3.87,0.06,1.53,MotorStorm,0.67,PS3,Sony Computer Entertainment,T,220.0,7.4,2006.0
0.0,0.0,Nintendo,1.41,Simulation,3.85,0.73,1.44,Nintendogs + cats,0.27,3DS,Nintendo,E,0.0,0.0,2011.0
51.0,9.05,KCET,1.91,Sports,3.94,1.12,0.23,World Soccer Winning Eleven 8 International,0.68,PS2,Konami Digital Entertainment,E,49.0,8.75,2004.0
64.0,7.6,"SCEA, Zindagi Games",1.12,Sports,3.84,0.1,2.13,Sports Champions,0.5,PS3,Sony Computer Entertainment,E10+,104.0,7.9,2010.0
0.0,0.0,Sony Computer Entertainment,1.44,Misc,3.84,0.22,2.12,Namco Museum Vol.1,0.06,PS,Sony Computer Entertainment,RP,0.0,0.0,1995.0
0.0,0.0,Nintendo,0.96,Action,3.83,0.54,2.21,The Legend of Zelda: Link's Awakening,0.13,GB,Nintendo,E,0.0,0.0,1992.0
22.0,5.9,"Nintendo, Namco Bandai Games",1.56,Misc,3.83,1.05,0.86,Flash Focus: Vision Training in Minutes a Day,0.35,DS,Nintendo,E,4.0,4.0,2007.0
130.0,7.966666666666666,Massive Entertainment,2.53,Shooter,6.37,0.15,2.8600000000000003,Tom Clancy's The Division,0.8400000000000001,PS4,Ubisoft,M,4021.0,6.566666666666666,2016.0
33.0,6.8,Nintendo,1.91,Misc,3.79,0.41,1.05,Big Brain Academy: Wii Degree,0.42,Wii,Nintendo,E,39.0,6.9,2007.0
0.0,0.0,Virgin Interactive,1.24,Action,3.82,0.52,1.82,Resident Evil Director's Cut,0.25,PS,Virgin Interactive,RP,0.0,0.0,1996.0
0.0,0.0,Nintendo,0.47,Role-Playing,3.77,0.81,2.23,Mario & Luigi: Bowser's Inside Story,0.26,DS,Nintendo,E,0.0,0.0,2009.0
167.0,7.757142857142857,Traveller's Tales,3.1399999999999997,Action,11.91,0.0,6.7700000000000005,LEGO Indiana Jones: The Original Adventures,1.99,X360,Activision,E10+,202.0,7.628571428571429,2008.0
21.0,7.9,Maxis,1.56,Simulation,3.76,0.0,2.03,The Sims: Unleashed,0.17,PC,Electronic Arts,T,29.0,8.0,2002.0
0.0,0.0,Sony Computer Entertainment,1.49,Platform,4.03,0.13,1.5299999999999998,Ratchet & Clank: Size Matters,0.89,PSP,Sony Computer Entertainment,RP,0.0,0.0,2007.0
66.0,6.166666666666667,Argonaut Games,3.47,Action,7.640000000000001,0.32,3.44,Harry Potter and the Sorcerer's Stone,0.42000000000000004,PS,Electronic Arts,E,156.0,7.383333333333333,2001.0
0.0,0.0,Sega,2.5100000000000002,Sports,4.9,0.54,1.3,Mario & Sonic at the London 2012 Olympic Games,0.54,Wii,Sega,T,0.0,0.0,2011.0
14.0,6.2,Eidos Interactive,0.79,Action,3.8000000000000003,1.54,1.36,Resident Evil 3: Nemesis,0.11,PS,Eidos Interactive,T,44.0,8.3,1999.0
56.0,8.5,Intelligent Systems,0.86,Platform,3.71,0.59,1.95,Super Paper Mario,0.31,Wii,Nintendo,E,417.0,7.9,2007.0
15.0,9.1,Insomniac Games,1.58,Platform,3.71,0.0,1.93,Spyro: Year of the Dragon,0.19,PS,Sony Computer Entertainment,E,207.0,8.8,2000.0
115.0,8.540000000000001,Ubisoft,5.119999999999999,Action,13.02,0.2,6.169999999999999,Assassin's Creed IV: Black Flag,1.5699999999999998,PS3,Ubisoft,M,5103.0,7.766666666666668,2013.0
87.0,7.875,EA Canada,3.13,Sports,4.89,0.04,1.08,FIFA Soccer 2005,0.63,PS2,Electronic Arts,E,90.0,8.149999999999999,2004.0
0.0,0.0,Nintendo,0.73,Strategy,3.7,1.38,1.49,Pokémon Trading Card Game,0.1,GB,Nintendo,E,0.0,0.0,1998.0
0.0,0.0,Nintendo,0.0,Misc,3.67,3.67,0.0,Friend Collection,0.0,DS,Nintendo,E,0.0,0.0,2009.0
84.0,9.0,Neversoft Entertainment,1.75,Sports,5.75,0.01,3.58,Tony Hawk's Pro Skater 4,0.42,PS2,Activision,T,174.0,8.600000000000001,2002.0
65.0,6.833333333333333,TOSE,2.15,Simulation,5.340000000000001,0.12,2.48,MySims,0.58,DS,Electronic Arts,E,77.0,6.966666666666666,2007.0
87.0,7.9,Rockstar Leeds,1.31,Racing,4.39,0.0,2.26,Midnight Club 3: DUB Edition,0.8200000000000001,PSP,Take-Two Interactive,E10+,71.0,7.9,2005.0
17.0,7.7,Nintendo,1.14,Platform,3.6599999999999997,0.55,1.87,Banjo-Kazooie,0.1,N64,Nintendo,E,70.0,8.2,1998.0
42.0,8.2,Zipper Interactive,0.81,Shooter,3.65,0.06,2.53,SOCOM: U.S. Navy SEALs,0.24,PS2,Sony Computer Entertainment,M,82.0,7.9,2002.0
35.0,9.0,Naughty Dog,1.09,Platform,3.64,0.15,2.08,Jak and Daxter: The Precursor Legacy,0.33,PS2,Sony Computer Entertainment,E,312.0,8.7,2001.0
0.0,0.0,Nintendo,0.68,Simulation,3.63,0.66,2.23,Pokemon Snap,0.06,N64,Nintendo,E,0.0,0.0,1999.0
94.0,7.9,Konami,3.37,Sports,8.46,1.3,0.28,Pro Evolution Soccer 2008,3.51,PS2,Konami Digital Entertainment,E,175.0,7.4,2007.0
135.0,8.933333333333332,Capcom,1.83,Action,7.56,0.8200000000000001,4.380000000000001,Resident Evil 4,0.51,PS2,Capcom,M,2022.0,8.566666666666668,2005.0
128.0,8.5,Vicarious Visions,2.1999999999999993,Misc,10.03,0.0,6.199999999999999,Guitar Hero: World Tour,1.6400000000000001,Wii,Activision,T,344.0,7.4399999999999995,2008.0
163.0,8.220000000000002,EA Sports,6.2,Sports,10.700000000000001,0.07,1.94,FIFA Soccer 10,2.4799999999999995,PS3,Electronic Arts,E,440.0,7.0,2009.0
110.0,7.8,Pandemic Studios,1.7999999999999998,Shooter,5.569999999999999,0.03,3.2399999999999998,Star Wars: Battlefront,0.53,PS2,LucasArts,T,1708.0,7.099999999999999,2004.0
0.0,0.0,Virgin Interactive,1.41,Shooter,3.65,0.0,2.0799999999999996,Doom II: Hell on Earth,0.16,PC,Virgin Interactive,RP,0.0,0.0,1994.0
70.0,6.175,Fox Interactive,1.8,Racing,6.09,0.0,3.85,The Simpsons: Road Rage,0.46,PS2,Electronic Arts,T,59.0,7.625,2001.0
34.0,7.8,Nintendo,0.67,Action,3.6,0.46,2.38,Luigi's Mansion,0.1,GC,Nintendo,E,161.0,8.5,2001.0
110.0,8.120000000000001,EA DICE,5.43,Shooter,13.93,0.4600000000000001,6.44,Battlefield 4,1.61,PS4,Electronic Arts,M,6698.0,6.18,2013.0
115.0,7.8500000000000005,Pandemic Studios,1.5900000000000003,Shooter,6.64,0.04,4.47,Star Wars: Battlefront II,0.55,PS2,LucasArts,T,916.0,8.8,2005.0
45.0,7.480000000000001,Ubisoft,2.2,Misc,6.42,0.0,3.5699999999999994,Just Dance 2014,0.6300000000000001,Wii,Ubisoft,E10+,222.0,6.866666666666667,2013.0
39.0,7.0,Office Create,1.49,Simulation,3.58,0.1,1.6,Cooking Mama 2: Dinner With Friends,0.39,DS,505 Games,E,9.0,8.0,2007.0
0.0,0.0,THQ,1.35,Fighting,3.58,0.06,2.01,WWF SmackDown!,0.16,PS,THQ,T,0.0,0.0,2000.0
0.0,0.0,Fox Interactive,1.79,Platform,3.56,0.0,1.57,Croc: Legend of the Gobbos,0.2,PS,Fox Interactive,T,0.0,0.0,1997.0
49.0,7.2,Team Soho,1.77,Action,3.54,0.05,1.23,The Getaway,0.49,PS2,Sony Computer Entertainment,M,88.0,6.8,2002.0
0.0,0.0,Eidos Interactive,1.61,Action,4.16,0.12,2.25,Tomb Raider III: Adventures of Lara Croft,0.18,PS,Eidos Interactive,T,29.0,8.2,1997.0
59.0,7.233333333333334,EA Redwood Shores,1.4999999999999998,Shooter,5.1499999999999995,0.1,3.11,James Bond 007: Agent Under Fire,0.45999999999999996,PS2,Electronic Arts,T,88.0,7.3999999999999995,2001.0
0.0,0.0,Eidos Interactive,2.01,Action,7.259999999999999,0.01,4.720000000000001,LEGO Star Wars: The Video Game,0.5199999999999999,PS2,Eidos Interactive,T,0.0,0.0,2005.0
0.0,0.0,THQ,1.4200000000000002,Action,4.02,0.0,2.36,Rugrats in Paris: The Movie,0.24000000000000002,PS,THQ,T,0.0,0.0,2000.0
0.0,0.0,Sony Computer Entertainment,1.21,Platform,3.52,0.01,2.14,Spyro 2: Ripto's Rage!,0.17,PS,Sony Computer Entertainment,RP,0.0,0.0,1999.0
125.0,8.9,Certain Affinity,0.51,Shooter,3.53,0.05,2.66,Left 4 Dead,0.3,X360,Electronic Arts,M,5026.0,8.55,2008.0
0.0,0.0,Nintendo,0.5,Platform,3.51,1.75,1.17,Donkey Kong Country 3: Dixie Kong's Double Trouble!,0.08,SNES,Nintendo,E,0.0,0.0,1996.0
0.0,0.0,Nintendo,0.38,Action,3.5,1.42,1.64,Kung Fu,0.06,NES,Nintendo,E,0.0,0.0,1985.0
164.0,8.9,Ubisoft Montreal,1.27,Action,6.9,0.14,4.870000000000001,Assassin's Creed: Brotherhood,0.63,X360,Ubisoft,M,2586.0,8.233333333333333,2010.0
61.0,8.275,EA Canada,2.869999999999999,Sports,4.4,0.04,0.92,FIFA Soccer 2004,0.56,PS2,Electronic Arts,E,120.0,7.175000000000001,2006.3273038028772
180.0,8.766666666666667,EA DICE,2.6400000000000006,Shooter,7.14,0.12,3.62,Battlefield: Bad Company 2,0.76,X360,Electronic Arts,M,2908.0,8.466666666666667,2010.0
70.0,7.1,Vicarious Visions,1.01,Misc,3.46,0.01,2.1,Guitar Hero: On Tour,0.35,DS,Activision,E10+,29.0,8.8,2008.0
30.0,8.3,Agenda,1.79,Misc,3.45,0.73,0.59,Clubhouse Games,0.34,DS,Nintendo,E,28.0,8.4,2006.0
0.0,0.0,Capcom,0.0,Role-Playing,3.44,3.44,0.0,Monster Hunter 4,0.0,3DS,Capcom,T,0.0,0.0,2013.0
178.0,8.266666666666667,Gearbox Software,1.4500000000000002,Shooter,5.709999999999999,0.03,3.6099999999999994,Borderlands,0.61,X360,Take-Two Interactive,M,2505.0,7.966666666666668,2009.0
23.0,7.9,Namco,1.27,Fighting,3.44,0.33,1.55,Tekken 4,0.29,PS2,Namco Bandai Games,T,126.0,8.3,2002.0
45.0,7.7,SquareSoft,0.04,Role-Playing,7.010000000000001,5.12,1.75,Final Fantasy III,0.12,SNES,SquareSoft,T,151.0,8.0,1994.0
15.0,7.0,DMA Design,2.07,Action,3.42,0.0,1.13,Grand Theft Auto 2,0.22,PS,Take-Two Interactive,T,67.0,8.0,1998.0
109.0,9.299999999999999,"Kojima Productions, Moby Dick Studio",1.86,Action,5.06,0.72,1.8399999999999999,Metal Gear Solid V: The Phantom Pain,0.6400000000000001,PS4,Konami Digital Entertainment,M,7133.0,7.5200000000000005,2015.0
